MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111137;2024-10-30;1M;Fijo;596164;596164;2018-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;596064;Flujos de saldo;596064;3.850;0.80;;;0.14;999999999999999.00;2900-12-31;;;2024-10-30;3M;87.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111138;2025-06-30;11M;Variable;505900;505900;2018-09-30;2031-09-30;Actual/360;EURIBOR;EUR;Valor razonable;505800;Otros ingresos;505800;3.280;1.89;EURIBOR;4M;0.1;999999999999999.00;2025-06-30;4M;8M;2025-06-30;9M;762.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111139;2024-11-30;2M;Fijo;559975;559975;2019-09-30;2035-09-30;30/365;EURIBOR;EUR;Coste amortizado;559875;P/G;559875;3.310;0.99;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111140;2024-10-30;5M;Variable;215139;215139;2009-09-30;2032-09-30;30/360;EURIBOR;EUR;Valor razonable;215039;Flujos de saldo;215039;3.520;1.16;EURIBOR;8M;999999999999999.00;1.53;2024-10-30;10M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111141;2025-05-30;10M;Fijo;71738;71738;2014-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;71638;Otros ingresos;71638;2.120;0.58;;;999999999999999.00;4.88;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111142;2024-10-30;8M;Variable;12026;12026;2020-09-30;2029-09-30;30/365;EURIBOR;EUR;Valor razonable;11926;P/G;11926;2.600;1.84;EURIBOR;3M;0.03;4.52;2024-10-30;5M;9M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111143;2024-12-30;3M;Fijo;854901;854901;2016-09-30;2031-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;854801;Flujos de saldo;854801;4.030;0.89;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;7M;112.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111144;2025-05-30;10M;Variable;841903;841903;2019-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Valor razonable;841803;Otros ingresos;841803;4.700;0.31;EURIBOR;1M;999999999999999.00;999999999999999.00;2025-05-30;11M;11M;2025-05-30;10M;57.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111145;2024-10-30;1M;Fijo;156167;156167;2014-09-30;2027-09-30;Actual/360;LIBOR;GBP;Coste amortizado;156067;P/G;156067;3.170;0.30;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111146;2025-05-30;8M;Variable;5301;5301;2020-09-30;2028-09-30;30/365;LIBOR;GBP;Valor razonable;5201;Flujos de saldo;5201;1.970;0.92;LIBOR;3M;0.15;999999999999999.00;2025-05-30;3M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111147;2025-01-30;4M;Fijo;242256;242256;2023-09-30;2037-09-30;30/360;LIBOR;GBP;Coste amortizado;242156;Otros ingresos;242156;2.430;0.97;;;0.14;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111148;2024-10-30;1M;Variable;144381;144381;2010-09-30;2034-09-30;Actual/365;LIBOR;GBP;Valor razonable;144281;P/G;144281;1.820;0.11;LIBOR;11M;0.11;999999999999999.00;2024-10-30;9M;3M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111149;2024-10-30;1M;Fijo;768175;768175;2015-09-30;2032-09-30;30/365;LIBOR;GBP;Coste amortizado;768075;Flujos de saldo;768075;0.270;0.90;;;999999999999999.00;2.55;2900-12-31;;;2024-10-30;6M;384.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111150;2024-10-30;8M;Variable;371058;371058;2020-09-30;2029-09-30;Actual/Actual;LIBOR;GBP;Valor razonable;370958;Otros ingresos;370958;2.430;1.29;LIBOR;3M;999999999999999.00;3.03;2024-10-30;2M;5M;2024-10-30;10M;700.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111151;2024-12-30;11M;Fijo;519293;519293;2022-09-30;2036-09-30;Actual/365;LIBOR;GBP;Coste amortizado;519193;P/G;519193;2.220;1.86;;;0.15;4.53;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111152;2025-04-30;11M;Variable;64916;64916;2021-09-30;2039-09-30;Actual/360;LIBOR;GBP;Valor razonable;64816;Flujos de saldo;64816;1.210;1.91;LIBOR;2M;999999999999999.00;999999999999999.00;2025-04-30;9M;9M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111153;2025-01-30;6M;Fijo;68305;68305;2015-09-30;2025-09-30;30/365;LIBOR;GBP;Coste amortizado;68205;Otros ingresos;68205;0.860;0.57;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111154;2024-11-30;9M;Variable;54305;54305;2021-09-30;2026-09-30;30/360;LIBOR;GBP;Valor razonable;54205;P/G;54205;2.450;0.24;LIBOR;11M;999999999999999.00;999999999999999.00;2024-11-30;9M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111155;2024-10-30;3M;Fijo;246062;246062;2020-09-30;2036-09-30;Actual/365;LIBOR;GBP;Coste amortizado;245962;Flujos de saldo;245962;0.190;0.75;;;0.2;999999999999999.00;2900-12-31;;;2024-10-30;5M;961.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111156;2024-10-30;9M;Variable;122288;122288;2017-09-30;2030-09-30;30/365;LIBOR;GBP;Valor razonable;122188;Otros ingresos;122188;4.080;1.34;LIBOR;1M;0.16;999999999999999.00;2024-10-30;5M;1M;2024-10-30;2M;689.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111157;2024-10-30;1M;Fijo;661693;661693;2018-09-30;2030-09-30;Actual/Actual;LIBOR;GBP;Coste amortizado;661593;P/G;661593;4.630;1.34;;;0.18;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111158;2025-01-30;9M;Variable;365094;365094;2014-09-30;2026-09-30;Actual/365;LIBOR;GBP;Valor razonable;364994;Flujos de saldo;364994;2.610;1.24;LIBOR;3M;999999999999999.00;0.1;2025-01-30;3M;8M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111159;2024-10-30;3M;Fijo;548224;548224;2023-09-30;2036-09-30;Actual/360;LIBOR;GBP;Coste amortizado;548124;Otros ingresos;548124;2.500;0.26;;;999999999999999.00;0.68;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111160;2024-10-30;9M;Variable;242940;242940;2014-09-30;2032-09-30;30/365;LIBOR;GBP;Valor razonable;242840;P/G;242840;0.690;1.84;LIBOR;2M;0.18;4.58;2024-10-30;5M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111161;2024-12-30;10M;Fijo;160885;160885;2020-09-30;2039-09-30;30/360;LIBOR;GBP;Coste amortizado;160785;Flujos de saldo;160785;3.040;0.53;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;9M;893.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111162;2024-12-30;9M;Variable;597947;597947;2019-09-30;2026-09-30;Actual/365;LIBOR;GBP;Valor razonable;597847;Otros ingresos;597847;0.240;0.55;LIBOR;11M;999999999999999.00;999999999999999.00;2024-12-30;11M;10M;2024-12-30;7M;873.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111163;2025-03-30;11M;Fijo;975993;975993;2009-09-30;2025-09-30;30/365;LIBOR;GBP;Coste amortizado;975893;P/G;975893;2.280;0.66;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111164;2024-12-30;7M;Variable;333222;333222;2012-09-30;2029-09-30;Actual/Actual;LIBOR;GBP;Valor razonable;333122;Flujos de saldo;333122;0.550;1.12;LIBOR;7M;0.11;999999999999999.00;2024-12-30;6M;3M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111165;2024-12-30;4M;Fijo;128549;128549;2018-09-30;2030-09-30;Actual/365;LIBOR;GBP;Coste amortizado;128449;Otros ingresos;128449;2.850;1.60;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111166;2024-10-30;9M;Variable;923931;923931;2018-09-30;2032-09-30;Actual/360;LIBOR;GBP;Valor razonable;923831;P/G;923831;3.810;0.66;LIBOR;5M;0.05;999999999999999.00;2024-10-30;6M;7M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111167;2025-01-30;9M;Fijo;494676;494676;2013-09-30;2025-09-30;30/365;LIBOR;GBP;Coste amortizado;494576;Flujos de saldo;494576;4.410;1.19;;;999999999999999.00;3.65;2900-12-31;;;2025-01-30;9M;389.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111168;2025-01-30;9M;Variable;219195;219195;2016-09-30;2036-09-30;30/360;LIBOR;GBP;Valor razonable;219095;Otros ingresos;219095;3.270;0.78;LIBOR;6M;999999999999999.00;0.06;2025-01-30;8M;8M;2025-01-30;11M;904.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111169;2025-06-30;10M;Fijo;741062;741062;2012-09-30;2026-09-30;Actual/365;LIBOR;GBP;Coste amortizado;740962;P/G;740962;4.410;1.56;;;0.1;1.12;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111170;2025-01-30;7M;Variable;249158;249158;2014-09-30;2025-09-30;30/365;LIBOR;GBP;Valor razonable;249058;Flujos de saldo;249058;4.210;1.11;LIBOR;3M;999999999999999.00;999999999999999.00;2025-01-30;1M;10M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111171;2024-12-30;4M;Fijo;119053;119053;2013-09-30;2027-09-30;Actual/Actual;LIBOR;GBP;Coste amortizado;118953;Otros ingresos;118953;1.990;0.35;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111172;2025-03-02;7M;Variable;93552;93552;2014-09-30;2038-09-30;Actual/365;LIBOR;GBP;Valor razonable;93452;P/G;93452;0.530;0.90;LIBOR;4M;999999999999999.00;999999999999999.00;2025-03-02;10M;8M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111173;2024-10-30;7M;Fijo;353197;353197;2014-09-30;2036-09-30;Actual/360;LIBOR;GBP;Coste amortizado;353097;Flujos de saldo;353097;0.670;0.54;;;0.18;999999999999999.00;2900-12-31;;;2024-10-30;5M;693.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111174;2025-01-30;5M;Variable;166826;166826;2011-09-30;2032-09-30;30/365;LIBOR;GBP;Valor razonable;166726;Otros ingresos;166726;0.120;1.95;LIBOR;9M;0.2;999999999999999.00;2025-01-30;1M;6M;2025-01-30;5M;834.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111175;2024-11-30;6M;Fijo;609389;609389;2022-09-30;2025-09-30;30/360;LIBOR;GBP;Coste amortizado;609289;P/G;609289;2.920;1.43;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111176;2024-11-30;4M;Variable;616988;616988;2015-09-30;2038-09-30;Actual/365;LIBOR;GBP;Valor razonable;616888;Flujos de saldo;616888;2.250;0.09;LIBOR;9M;999999999999999.00;0.17;2024-11-30;7M;1M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111177;2024-11-30;5M;Fijo;711381;711381;2009-09-30;2027-09-30;30/365;LIBOR;GBP;Coste amortizado;711281;Otros ingresos;711281;3.670;0.39;;;999999999999999.00;4.38;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111178;2024-12-30;5M;Variable;498125;498125;2018-09-30;2033-09-30;Actual/Actual;LIBOR;GBP;Valor razonable;498025;P/G;498025;0.780;1.46;LIBOR;7M;0.06;1.83;2024-12-30;1M;10M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111179;2024-11-30;2M;Fijo;901802;901802;2018-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;901702;Flujos de saldo;901702;3.140;0.49;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;3M;739.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111180;2025-03-30;11M;Variable;75151;75151;2016-09-30;2026-09-30;Actual/360;EURIBOR;EUR;Valor razonable;75051;Otros ingresos;75051;3.260;1.74;EURIBOR;9M;999999999999999.00;999999999999999.00;2025-03-30;7M;5M;2025-03-30;3M;440.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111181;2025-04-30;9M;Fijo;485179;485179;2021-09-30;2028-09-30;30/365;EURIBOR;EUR;Coste amortizado;485079;P/G;485079;1.150;1.04;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111182;2025-03-02;11M;Variable;734570;734570;2018-09-30;2034-09-30;30/360;EURIBOR;EUR;Valor razonable;734470;Flujos de saldo;734470;2.890;0.72;EURIBOR;8M;0.03;999999999999999.00;2025-03-02;1M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111183;2024-11-30;8M;Fijo;68040;68040;2012-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;67940;Otros ingresos;67940;4.860;0.70;;;0.15;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111184;2024-10-30;9M;Variable;876895;876895;2013-09-30;2031-09-30;30/365;EURIBOR;EUR;Valor razonable;876795;P/G;876795;4.230;0.92;EURIBOR;11M;0.11;999999999999999.00;2024-10-30;11M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111185;2025-03-30;11M;Fijo;86059;86059;2010-09-30;2033-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;85959;Flujos de saldo;85959;0.820;1.09;;;999999999999999.00;2.07;2900-12-31;;;2025-03-30;3M;7.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111186;2024-11-30;6M;Variable;698212;698212;2017-09-30;2037-09-30;Actual/365;EURIBOR;EUR;Valor razonable;698112;Otros ingresos;698112;3.520;0.49;EURIBOR;3M;999999999999999.00;1.43;2024-11-30;9M;2M;2024-11-30;5M;643.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111187;2025-04-30;9M;Fijo;754480;754480;2016-09-30;2036-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;754380;P/G;754380;1.850;1.79;;;0.14;1.12;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111188;2024-10-30;4M;Variable;259192;259192;2014-09-30;2029-09-30;30/365;EURIBOR;EUR;Valor razonable;259092;Flujos de saldo;259092;2.500;1.97;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;5M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111189;2025-03-02;10M;Fijo;469353;469353;2016-09-30;2035-09-30;30/360;EURIBOR;EUR;Coste amortizado;469253;Otros ingresos;469253;3.000;1.47;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111190;2025-05-30;11M;Variable;182940;182940;2015-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Valor razonable;182840;P/G;182840;3.080;1.60;EURIBOR;3M;999999999999999.00;999999999999999.00;2025-05-30;10M;11M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111191;2025-01-30;5M;Fijo;431449;431449;2013-09-30;2036-09-30;30/365;EURIBOR;EUR;Coste amortizado;431349;Flujos de saldo;431349;0.970;1.75;;;0.08;999999999999999.00;2900-12-31;;;2025-01-30;2M;576.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111192;2024-12-30;11M;Variable;594736;594736;2009-09-30;2030-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;594636;Otros ingresos;594636;2.020;0.38;EURIBOR;3M;0.16;999999999999999.00;2024-12-30;10M;9M;2024-12-30;4M;423.00;GRAN_EMPRESA;En curso;;999999999999999.00
